wkt_geom;fid;protected;denotation;ref:gid;ref:INSPIRE;natural;name;species:pl;species;url:crfop
Point (12.3358572396239321 47.67420932754825458);793;yes;natural_monument;70605;PL.ZIPOP.1393.PP.1213033.1960;tree;;Buk pospolity;Fagus sylvatica;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213033.1960
Point (12.33585723687120428 47.67420932850237847);794;yes;natural_monument;70604;PL.ZIPOP.1393.PP.1213033.1960;tree;;Buk pospolity;Fagus sylvatica;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213033.1960
Point (12.33585723929990685 47.6742093297811067);795;yes;natural_monument;70607;PL.ZIPOP.1393.PP.1213033.1971;tree;;Grab zwyczajny;Carpinus betulus;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213033.1971
Point (12.33586384609780495 47.67421286895838506);772;yes;natural_monument;70582;PL.ZIPOP.1393.PP.1212073.1923;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1212073.1923
Point (12.33586384586683948 47.67421287862818247);773;yes;natural_monument;70585;PL.ZIPOP.1393.PP.1212073.1926;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1212073.1926
Point (12.33586385332453084 47.67421288332089091);774;yes;natural_monument;70584;PL.ZIPOP.1393.PP.1212073.1925;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1212073.1925
Point (12.3358638373700451 47.67421287459295343);775;yes;natural_monument;70587;PL.ZIPOP.1393.PP.1212073.1928;tree;;Jesion wyniosły;Fraxinus excelsior;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1212073.1928
Point (12.33586232020739004 47.67421282741265998);768;yes;natural_monument;70577;PL.ZIPOP.1393.PP.1212073.1917;tree;;Klon jawor;Acer pseudoplatanus;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1212073.1917
Point (12.33586360062210296 47.67421253701891715);769;yes;natural_monument;70581;PL.ZIPOP.1393.PP.1212073.1921;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1212073.1921
Point (12.33586301585374834 47.67421223123375285);770;yes;natural_monument;70579;PL.ZIPOP.1393.PP.1212073.1919;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1212073.1919
Point (12.33586385013840392 47.67421286797967639);771;yes;natural_monument;70583;PL.ZIPOP.1393.PP.1212073.1924;tree;;Lipa szerokolistna;Tilia platyphyllos;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1212073.1924
Point (12.33585729634555506 47.67420929423498421);780;yes;natural_monument;70590;PL.ZIPOP.1393.PP.1213033.1938;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213033.1938
Point (12.33585741057285468 47.67420952353187857);781;yes;natural_monument;70593;PL.ZIPOP.1393.PP.1213033.1942;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213033.1942
Point (12.33585734555698465 47.67420933121083237);782;yes;natural_monument;70592;PL.ZIPOP.1393.PP.1213033.1940;tree;;Grab zwyczajny;Carpinus betulus;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213033.1940
Point (12.33585729495579031 47.67420929609860991);783;yes;natural_monument;70595;PL.ZIPOP.1393.PP.1213033.1949;tree;;Dąb;Quercus sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213033.1949
Point (12.33586383912243534 47.67421287492687298);776;yes;natural_monument;70586;PL.ZIPOP.1393.PP.1212073.1927;tree;;Jesion wyniosły;Fraxinus excelsior;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1212073.1927
Point (12.33586390273454469 47.67421295374268198);777;yes;natural_monument;70589;PL.ZIPOP.1393.PP.1212073.1930;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1212073.1930
Point (12.33586391893041601 47.67421295579371332);778;yes;natural_monument;70588;PL.ZIPOP.1393.PP.1212073.1929;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1212073.1929
Point (12.33585731556017784 47.6742093148157835);779;yes;natural_monument;70591;PL.ZIPOP.1393.PP.1213033.1939;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213033.1939
Point (12.335857131217562 47.67420832201230496);820;yes;natural_monument;70720;PL.ZIPOP.1393.PP.1213052.1953;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213052.1953
Point (12.33585718223505445 47.67420831737749154);821;yes;natural_monument;70723;PL.ZIPOP.1393.PP.1213052.1956;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213052.1956
Point (12.33585720306440869 47.67420832211843162);822;yes;natural_monument;70722;PL.ZIPOP.1393.PP.1213052.1955;tree;;Tulipanowiec amerykański;Liriodendron tulipifera;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213052.1955
Point (12.33585721615216002 47.67420832960467436);823;yes;natural_monument;70725;PL.ZIPOP.1393.PP.1213052.1957;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213052.1957
Point (12.33585842326363213 47.67420825007497598);816;yes;natural_monument;70716;PL.ZIPOP.1393.PP.1213052.1950;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213052.1950
Point (12.33585714698390312 47.67420832173981893);817;yes;natural_monument;70719;PL.ZIPOP.1393.PP.1213052.1952;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213052.1952
Point (12.33585714418641288 47.67420832123048058);818;yes;natural_monument;70718;PL.ZIPOP.1393.PP.1213052.1952;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213052.1952
Point (12.33585719897456379 47.67420832230683203);819;yes;natural_monument;70721;PL.ZIPOP.1393.PP.1213052.1955;tree;;Platan klonolistny;Platanus xacerifolia;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213052.1955
Point (12.33585712875606433 47.67420830721191294);828;yes;natural_monument;70728;PL.ZIPOP.1393.PP.1213052.1958;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213052.1958
Point (12.33585754160387538 47.67420828286567769);829;yes;natural_monument;70731;PL.ZIPOP.1393.PP.1213052.1959;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213052.1959
Point (12.33585754613356045 47.67420828484846851);830;yes;natural_monument;70730;PL.ZIPOP.1393.PP.1213052.1959;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213052.1959
Point (12.33585753791011896 47.67420828672267419);831;yes;natural_monument;70733;PL.ZIPOP.1393.PP.1213052.1959;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213052.1959
Point (12.33585721279898806 47.67420832440311784);824;yes;natural_monument;70724;PL.ZIPOP.1393.PP.1213052.1957;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213052.1957
Point (12.33585712924762312 47.67420830731282422);825;yes;natural_monument;70727;PL.ZIPOP.1393.PP.1213052.1958;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213052.1958
Point (12.33585721975064864 47.67420832548668841);826;yes;natural_monument;70726;PL.ZIPOP.1393.PP.1213052.1957;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213052.1957
Point (12.33585712471952966 47.67420830643509788);827;yes;natural_monument;70729;PL.ZIPOP.1393.PP.1213052.1958;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213052.1958
Point (12.33585728080442578 47.67420932012062451);804;yes;natural_monument;70614;PL.ZIPOP.1393.PP.1213033.1993;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213033.1993
Point (12.33585731864029889 47.67420929618268133);805;yes;natural_monument;70617;PL.ZIPOP.1393.PP.1213033.2002;tree;;Klon jawor;Acer pseudoplatanus;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213033.2002
Point (12.33585731564633292 47.67420929578082678);806;yes;natural_monument;70616;PL.ZIPOP.1393.PP.1213033.2002;tree;;Grab zwyczajny;Carpinus betulus;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213033.2002
Point (12.33585732242145738 47.67420929387247952);807;yes;natural_monument;70619;PL.ZIPOP.1393.PP.1213033.2002;tree;;Klon;Acer sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213033.2002
Point (12.33585730413135018 47.67420932705010017);800;yes;natural_monument;70610;PL.ZIPOP.1393.PP.1213033.1982;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213033.1982
Point (12.33585730818409587 47.6742093294531486);801;yes;natural_monument;70613;PL.ZIPOP.1393.PP.1213033.1982;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213033.1982
Point (12.33585730611544307 47.67420932930316724);802;yes;natural_monument;70612;PL.ZIPOP.1393.PP.1213033.1982;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213033.1982
Point (12.33585730693777904 47.67420930894745368);803;yes;natural_monument;70615;PL.ZIPOP.1393.PP.1213033.2001;tree;;Jesion wyniosły;Fraxinus excelsior;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213033.2001
Point (12.33585731403575281 47.67420929327273882);812;yes;natural_monument;70622;PL.ZIPOP.1393.PP.1213033.2002;tree;;Klon;Acer sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213033.2002
Point (12.33585847273699443 47.67420826346727836);813;yes;natural_monument;70715;PL.ZIPOP.1393.PP.1213052.1948;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213052.1948
Point (12.33585731863167112 47.67420929393981766);814;yes;natural_monument;70624;PL.ZIPOP.1393.PP.1213033.2003;tree;;Cis pospolity;Taxus baccata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213033.2003
Point (12.33585842872681582 47.67420824859932793);815;yes;natural_monument;70717;PL.ZIPOP.1393.PP.1213052.1951;tree;;Klon jawor;Acer pseudoplatanus;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213052.1951
Point (12.33585732273830793 47.67420929576667987);808;yes;natural_monument;70618;PL.ZIPOP.1393.PP.1213033.2002;tree;;Klon;Acer sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213033.2002
Point (12.33585731402334851 47.67420929359365545);809;yes;natural_monument;70621;PL.ZIPOP.1393.PP.1213033.2002;tree;;Klon;Acer sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213033.2002
Point (12.3358573201084063 47.67420929402211982);810;yes;natural_monument;70620;PL.ZIPOP.1393.PP.1213033.2002;tree;;Klon;Acer sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213033.2002
Point (12.33585731595795032 47.67420929270070218);811;yes;natural_monument;70623;PL.ZIPOP.1393.PP.1213033.2002;tree;;Klon;Acer sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213033.2002
Point (12.3358672096936921 47.67420573139977336);852;yes;natural_monument;70398;PL.ZIPOP.1393.PP.1211123.1579;tree;;Modrzew europejski;Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1579
Point (12.33586721003980635 47.67420573134756268);853;yes;natural_monument;70401;PL.ZIPOP.1393.PP.1211123.1579;tree;;Modrzew europejski;Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1579
Point (12.33586720990753349 47.67420573130576855);854;yes;natural_monument;70400;PL.ZIPOP.1393.PP.1211123.1579;tree;;Modrzew europejski;Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1579
Point (12.33586720984538232 47.67420573154380747);855;yes;natural_monument;70403;PL.ZIPOP.1393.PP.1211123.1579;tree;;Modrzew europejski;Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1579
Point (12.33586721005373121 47.67420573146813467);848;yes;natural_monument;70394;PL.ZIPOP.1393.PP.1211123.1579;tree;;Modrzew europejski;Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1579
Point (12.33586720974020068 47.67420573147024498);849;yes;natural_monument;70397;PL.ZIPOP.1393.PP.1211123.1579;tree;;Modrzew europejski;Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1579
Point (12.33586720981713114 47.67420573130668515);850;yes;natural_monument;70396;PL.ZIPOP.1393.PP.1211123.1579;tree;;Modrzew europejski;Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1579
Point (12.33586720970967399 47.67420573131235528);851;yes;natural_monument;70399;PL.ZIPOP.1393.PP.1211123.1579;tree;;Modrzew europejski;Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1579
Point (12.33586720399169145 47.6742057311326235);860;yes;natural_monument;70406;PL.ZIPOP.1393.PP.1211123.1579;tree;;Modrzew europejski;Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1579
Point (12.3358672030900145 47.6742057310057703);861;yes;natural_monument;70409;PL.ZIPOP.1393.PP.1211123.1579;tree;;Modrzew europejski;Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1579
Point (12.33586720342638898 47.67420573092147151);862;yes;natural_monument;70408;PL.ZIPOP.1393.PP.1211123.1579;tree;;Modrzew europejski;Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1579
Point (12.33586720339595111 47.6742057313053067);863;yes;natural_monument;70411;PL.ZIPOP.1393.PP.1211123.1579;tree;;Modrzew europejski;Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1579
Point (12.33586720999612396 47.67420573152907082);856;yes;natural_monument;70402;PL.ZIPOP.1393.PP.1211123.1579;tree;;Modrzew europejski;Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1579
Point (12.33586720385336655 47.67420573128324435);857;yes;natural_monument;70405;PL.ZIPOP.1393.PP.1211123.1579;tree;;Modrzew europejski;Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1579
Point (12.33586720372576373 47.67420573134372574);858;yes;natural_monument;70404;PL.ZIPOP.1393.PP.1211123.1579;tree;;Modrzew europejski;Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1579
Point (12.33586720385338253 47.67420573096500647);859;yes;natural_monument;70407;PL.ZIPOP.1393.PP.1211123.1579;tree;;Modrzew europejski;Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1579
Point (12.33586617913033656 47.67420498049757782);836;yes;natural_monument;70382;PL.ZIPOP.1393.PP.1211112.1574;tree;;Klon jawor;Acer pseudoplatanus;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211112.1574
Point (12.33586695892477536 47.67420575511933833);837;yes;natural_monument;70385;PL.ZIPOP.1393.PP.1211123.1577;tree;;Jesion wyniosły;Fraxinus excelsior;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1577
Point (12.33586620914199905 47.67420498931979012);838;yes;natural_monument;70384;PL.ZIPOP.1393.PP.1211112.1576;tree;;Jodła pospolita;Abies alba;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211112.1576
Point (12.3358669614457952 47.67420575655854975);839;yes;natural_monument;70387;PL.ZIPOP.1393.PP.1211123.1577;tree;;Lipa szerokolistna;Tilia platyphyllos;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1577
Point (12.33585754535284984 47.67420828407340849);832;yes;natural_monument;70732;PL.ZIPOP.1393.PP.1213052.1959;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213052.1959
Point (12.33585708972263006 47.67420881482227912);833;yes;natural_monument;70735;PL.ZIPOP.1393.PP.1213062.1962;tree;;Dąb;Quercus sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213062.1962
Point (12.33585709620867732 47.67420881242594533);834;yes;natural_monument;70734;PL.ZIPOP.1393.PP.1213062.1962;tree;;Dąb;Quercus sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213062.1962
Point (12.33586620896407027 47.67420498982375676);835;yes;natural_monument;70383;PL.ZIPOP.1393.PP.1211112.1575;tree;;Jodła pospolita;Abies alba;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211112.1575
Point (12.33586697042842317 47.67420575683587458);844;yes;natural_monument;70390;PL.ZIPOP.1393.PP.1211123.1577;tree;;Lipa szerokolistna;Tilia platyphyllos;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1577
Point (12.33586749394411086 47.67420572241748999);845;yes;natural_monument;70393;PL.ZIPOP.1393.PP.1211123.1578;tree;;Jesion wyniosły;Fraxinus excelsior;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1578
Point (12.33586696454581144 47.67420575360375068);846;yes;natural_monument;70392;PL.ZIPOP.1393.PP.1211123.1577;tree;;Lipa szerokolistna;Tilia platyphyllos;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1577
Point (12.33586721009594989 47.67420573139506246);847;yes;natural_monument;70395;PL.ZIPOP.1393.PP.1211123.1579;tree;;Modrzew europejski;Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1579
Point (12.33586695933547084 47.67420575581149933);840;yes;natural_monument;70386;PL.ZIPOP.1393.PP.1211123.1577;tree;;Klon jawor;Acer pseudoplatanus;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1577
Point (12.3358669651061561 47.67420575665619253);841;yes;natural_monument;70389;PL.ZIPOP.1393.PP.1211123.1577;tree;;Lipa szerokolistna;Tilia platyphyllos;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1577
Point (12.33586696330000798 47.67420575667180316);842;yes;natural_monument;70388;PL.ZIPOP.1393.PP.1211123.1577;tree;;Lipa szerokolistna;Tilia platyphyllos;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1577
Point (12.33586696966135499 47.67420575436285901);843;yes;natural_monument;70391;PL.ZIPOP.1393.PP.1211123.1577;tree;;Lipa szerokolistna;Tilia platyphyllos;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211123.1577
Point (12.33586537045557741 47.67420534974796453);884;yes;natural_monument;70430;PL.ZIPOP.1393.PP.1211132.1586;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211132.1586
Point (12.3358653637108322 47.674205346825552);885;yes;natural_monument;70433;PL.ZIPOP.1393.PP.1211132.1586;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211132.1586
Point (12.33586536989564308 47.67420534782944941);886;yes;natural_monument;70432;PL.ZIPOP.1393.PP.1211132.1586;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211132.1586
Point (12.3358653585778022 47.67420534729269832);887;yes;natural_monument;70435;PL.ZIPOP.1393.PP.1211132.1586;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211132.1586
Point (12.33586536433468872 47.67420535079151733);880;yes;natural_monument;70426;PL.ZIPOP.1393.PP.1211132.1586;tree;;Jesion;Fraxinus sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211132.1586
Point (12.33586536990201132 47.67420535036540485);881;yes;natural_monument;70429;PL.ZIPOP.1393.PP.1211132.1586;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211132.1586
Point (12.33586536744450157 47.67420535059591202);882;yes;natural_monument;70428;PL.ZIPOP.1393.PP.1211132.1586;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211132.1586
Point (12.33586537038455333 47.67420534832450585);883;yes;natural_monument;70431;PL.ZIPOP.1393.PP.1211132.1586;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211132.1586
Point (12.33586535975800125 47.67420535043487462);892;yes;natural_monument;70438;PL.ZIPOP.1393.PP.1211132.1586;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211132.1586
Point (12.33586823848000336 47.67420413451900174);893;yes;natural_monument;70441;PL.ZIPOP.1393.PP.1211142.1587;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211142.1587
Point (12.33586823134733201 47.67420413032635196);894;yes;natural_monument;70440;PL.ZIPOP.1393.PP.1211142.1587;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211142.1587
Point (12.33586824012200012 47.67420413350767916);895;yes;natural_monument;70443;PL.ZIPOP.1393.PP.1211142.1587;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211142.1587
